"","Date","Name","City","State","Rating","Product","Latitude","Longitude","Text","Row"
"484",42066.1,"DENNIS","Burlington","NC",1,"auto",36.07481825,-79.437631,"I was hit from behind by a USAA policy holder. I suffered injuries, loss of wages and incurred hospital, radiology and chiropractor bills in excess of $20,000.00. I was harassed by the USAA agent who had a nasty demeanor. She went from offering me $1,900.00 which barely covered the hospital bills to offering me $10,000.00 and required my wife (who was not involved in the accident) to sign off on the release. She refused to allow me to speak with her supervisor and when I called to speak with her supervisor I could hear her in the background. Every document that they asked for I sent immediately. Each of them justified my losses and expenses but USAA still refused to pay the total amount.  This company is a prime example of a company that does not operate in good faith. As I always say: Insurance is a rip off. They want you to pay but they never want to pay. I will be hiring an attorney but Crumley Roberts said that they would not take the case. Another person whose family member was a victim of this company's scheme not to pay damages caused by a policy holder of theirs said that they are the WORSE INSURANCE COMPANY in the world because they refused to pay them damages that they were entitled to. I'm going to have them investigated.",484
"485",42770.71,"DENNIS","Bend","OR",1,"auto",43.9926474,-121.194266,"Ex-military, honorable discharge, and they won't insure me!?!? I was in the Navy for 6 years, got an honorable discharge, and in fact I used to have USAA insurance but they dropped me a year after I got out. They were AWESOME back then (25 years ago!) so I tried signing back up with them just for car insurance. I have never had an at-fault claim in my life and have a clean driving record. I also have a criminal conviction (that I really didn't deserve) and their Underwriting Dept. used that fact alone to deny signing me up as a new customer. I guess one bad decision outweighs 6 years of honorable military service. After reading these glowing reviews I'm glad I'm not their customer. It seems their customer service has sadly gone down the toilet over the past 25 years. I have Ameriprise through Costco and they give me by far the best rates so I'm happy to have them, and they don't give a crap about my conviction that has nothing to do with driving anyway, nor did they even ask about criminal history. What does one have to do with the other? Avoid these **!",485
"486",42320.58,"DENNIS","Flower Mound","TX",5,"auto",33.088474,-97.092664,"USAA has been my partner for many years. They have always gone the extra mile to ensure I have great service and that all my needs are taken care of. They have also been very good in making sure that I am getting all the discounts that I am entitled to. They also take great care in using my rank when addressing me, regardless of the method of communication. Generally, I am greatly pleased with USAA and plan to stay with them indefinitely.",486
"487",42155.25,"DEREK","San Diego","CA",1,"auto",32.8941181481481,-116.995337728395,"In late 2013 I was involved in an accident while stationed in overseas. USAA informed me that they would forgive me since it was my first accident. In November of 2014 I began to see a much higher monthly insurance rate than I was used to. After calling them and asking what the reason for this was, I was informed that California didn't have any accident forgiveness laws and that due to that fact they would charge me for the accident. I asked how California would know unless the accident was on my driving record, which they said it was. Lies. I called another Insurance agency and got a quote that was nearly $80 lower a month. I asked if there was any accident on my record, they said no.  I called USAA to cancel my insurance with them and found out they already withdrew the next payment. I still have renters and personal property insurance through them which is only about $13 a month. I asked the lady whom I spoke with to return the payment they withdrew in full, minus the payment for renters/personal property. I checked my account and found that USAA only returned a small portion of what they owed me. I don't know what kind of business USAA is trying to run, but stealing from a service member is beyond what I expected!",487
"488",41286.94,"DERICK","Bossier City","LA",1,"homeowners",32.5827854,-93.6411328,"I was a member of USAA for 12 years and had only filed about 3 claims total with them during that time. I recently tried to file a claim for a broken laptop computer and my account was labeled as fraudulent and they were attempting to close my policy. The only reason my account was labeled as fraudulent was because my computer was broken the same day I took out extra coverage. I understand that; that looked suspicious, but it happens and it did happen. I went along with the investigation that took place, because I had nothing to hide. However, I became annoyed with the investigation and decided to close my claim and replaced my computer with my own funds. However, I received a phone call the next day stating my claim would not be closed because it appeared I was making a fraudulent claim. What USAA was using as proof was a wrong date given by my friend. However, the kicker to this story is even after I submitted a sworn statement from my friend correcting her date of my incident, along with my phone records, and a list of dates given by me, my account still remained in a fraudulent status with USAA. It became apparent to me that no matter how much proof I gave showing my claim was not an attempt at fraud, that USAA was determined to label it as such. In my opinion USAA is not a company designed for the military because when it comes right down to it, their customers are nothing more than a number to them. They are not there to help anyone but themselves. My biggest regret is only that it took me so long to realize it.",488
"489",41179.87,"DERRICK","San Antonio","TX",1,"auto",29.4634014222222,-98.4966510333334,"I was involved in an accident (rear-ended) by a USAA insured driver. I had to contact the company once and I had not heard from them, which I felt that I am not your customer and an agent should've been in contact with me. It has been 2 days since and I have been renting a car and still there’s not a peep from USAA or an agent. I finally called today after I have been paying for a rental car to see what is going on. I was initially told by the agent I should be able to at least drive the car. Well, like I told him, “For you to make that comment, you haven't seen my vehicle or sent anyone to come look at the damage to my car. You can't tell me it is safe for my fiancé and child to drive on the highway with a rope trying to hold the bumper in place and my ABS light on.” I can no longer keep paying out of pocket for a rental car to get to work and drop kids off at school.  I was finally told they will tow my car in a couple of days to one of their repair shops. My response after reading what happens when they make you take your car to their shop was you can do that; however, I don't have to get my car fixed where you decide. I didn't wreck my car, your customer did. My car has never been in any major collision. My ABS light is on and my rear bumper is rubbing my tires - it is a danger to myself as well as any other occupants of the highway. I don't want you dragging your feet anymore. Fix my car, pay the expenses you owe, and stop lying and cheating consumers. Watch out if a USAA driver hits you. They don't care!",489
"490",42031.69,"DERRICK","Alexandria","VA",1,"credit",39.2127094347826,-73.8378376521739,"My credit card account with USAA was reported to be 30 days late with all of the credit reporting agencies. This was reported immediately. I brought the account current over 300 days ago and USAA has yet to update my credit report. They reported the late payment immediately and they should have reported the account as current immediately as well. It has been over 30 days and my account is still showing delinquent with a past due amount on my credit report.",490
"491",42661.79,"DESIRED","Richmond","VA",1,"auto",37.5380884464286,-77.4849410535714,"Both of my parents are 05 ranking in the U.S. Army and have been faithful towards USAA for decades. As a new driver, with less than 7 years of experience, USAA dropped me from the policy. WOW! I had accident forgiveness, and after hydroplaning, and hitting a pothole (not my fault, but I guess ""technically"" they were) I was dropped. I now have a cheaper policy with Geico and have consequentially closed my IRA and checking account with USAA. Never again. Hopefully someone sees this and feels better about having their time wasted, as they are not alone.",491
"492",42350.35,"DEWAYNE","Cordova","TN",3,"life",35.1797095,-89.877014,"As far as insurance companies go. Very automated and impersonal to deal with. Ironically when they are offering life insurance to a living person. They should take hospitality classes with a 4 star hotel.",492
"493",41529.76,"DIANA","Llano","CA",1,"auto",34.493392,-117.77444,"USAA has a contractor providing roadside assistance, Agero—formerly the Cross Country Automotive. It contracts with towing companies all across America, allowing it to negotiate lower rates. Agero is the biggest roadside assistance provider in the industry (per a Popular Mechanics article: Who Really Provides Your Roadside Assistance?) I know this because I had plenty of time to do internet searches and read other USAA customer reviews and comments while trying to get a towing service to my husband stranded only 5 miles away.  Here's the ""Service"" provided to us by USAA's roadside assistance contractor AGERO: 5:56 PM Called USAA for their towing service, which we’ve paid for a few years and never used, and was transferred to Agero. "" Press ‘1’ for first call."" ""Press ‘2’ to follow up on first call."" (Not a good sign.) My husband’s key wouldn’t turn in the ignition so he was stuck 5 miles away at a local market. A woman took down the information and said I’d soon get a text to confirm the tow truck is on the way and estimated time of arrival. (No text came.)  6.49 PM called Agero again, and punched “2” since this was “if you are checking on the status of an earlier service request press ‘2’”. (They must get a lot of repeat calls to put this in their phone tree.) A man took the call, checked my ""file"" from the initial call and said he apologized and that the previous dispatch hadn’t been made and he’d call back personally after he did the dispatch himself to confirm that it had been done. (No phone call followed.) Got online to check reviews for USAA + towing while waiting. Not looking good. 7:09 PM called Agero again to check status on the tow truck's arrival. Pressed “2” since this was still another follow-up call on the initial request for a tow truck. Put on hold for a long time. More apologies, the woman said she had arranged with a tow company and they would be calling me with the tow truck company information and an estimated time of arrival. I asked for the name of the company and was told M&O tow company. (No phone call followed with an ETA.) 7:34 PM called Agero again to check on status of M&O tow company – since no phone call followed – another lady took the call and said the previous lady was on the phone nearby and she was still working on getting a tow company to come. That the previous tow company M&O isn’t coming. Call was switched to another lady, Evan, and she said she sees my file says Countrywide Towing is coming, with an estimated time of arrival of two hours. (End call/hold time 7:45 PM.) NOTE: It took nearly 1 hour 45 minutes for a tow truck to finally be dispatched. And, apparently this is the only service this business provides. 1) Taking calls from people needing service, 2) calling a tow company to make the arrangements, and then 3) letting the customer know who is coming and when. That pretty much sums up what this business provides. You’d think they would be able to dispatch a tow truck quicker than 1 hour and 45 minutes. 7:44 PM voicemail left by Carl, the man above in the 7:09 PM conversation, he said it took him a while but he has made arrangements for a tow truck to come. (Found this voicemail message later after my husband got home.) 7:46 PM received text from Clark & Howard tow company, ETA 8:17 PM. 8:03 PM received automated phone call from Agero? (from Tennessee) that help is to arrive in 15 minutes. 8:14 PM received call from driver William with Countrywide Towing; he is in the area and will drive by to see if the other company has come. 8:21 PM Clark & Howard tow company hasn’t arrived, even though ETA was 8:17 PM.  8:29 PM Automated phone call from Tennessee to see if Clark & Howard tow company has arrived. “NO” – put on hold to await a customer service representative. 8:32 “experiencing high call volumes, this is the last message and we will continue to play music until an agent is available . . .” . . . some minutes later was speaking to their representative. At 8:37 we noted that Clark & Howard were now 20 minutes past their ETA and still hadn't shown up. My husband called and said that Countrywide had arrived. I went back to the rep and told him. I also mentioned to the representative that it took 1 hour 45 minutes for a tow truck to even be dispatched. He mentioned that their company takes over a million calls in order to provide excellent service. Wonder how many of those calls are repeated efforts to get just one tow truck actually dispatched. (I spent my time on hold listening to their torturous “hold music” making this log and will add this to the other unhappy consumer reports shared online.) Note: My husband just got home, towed by Countrywide, and said the other company, Clark & Howard, also arrived after Countrywide.",493
"494",40988.95,"DIANA","Leesville","LA",1,"auto",31.1070766666667,-93.2450193333333,"I reported flood damage to my vehicle on February 15, 2012. USAA was very helpful in starting the claims process and beginning the repairs on my vehicle. Once the estimate was started, it was found that my vehicle needed a new engine due to water damage. USAA gave me a rental while the repair was being done but abruptly ended my rental coverage once it was determined that it would take longer than expected to complete repairs. There is a huge problem with miscommunication within the claims department, which left me with no rental and a bill due to Enterprise. Every representative I spoke to advised me of something different and to find out in the end no one knew how the coverage worked. I've always swore by USAA until this incident. This has been one hassle after another. I've spent hours on the phone with representatives only to be left with a bill and no vehicle in the end.",494
"495",42550.85,"DIJONNAIE","Raleigh","NC",1,"auto",35.8128957777778,-78.6309000888889,"In December of 2015 I contacted USAA to purchase liability insurance so that I could go obtain my Drivers License (I live in the state of North Carolina where you can't get your license without being insured). They were the only company I contacted who could offer a ""non-owners"" policy in the state of NC. In March of 2016 I acquired my vehicle & went to obtain my license. As soon as I did that I called USAA to get full insurance on my car. They issued me what they told me was the correct full coverage policy on a car that I pay a monthly amount on a loan for. And that the amount I owed on the non-owners policy would roll over into the new policy amount which by law you HAVE to have full coverage on a car you have under a bank and are still make the monthly payments on. How they even were able to issue a liability policy on a car that is still owned by the bank I have no idea.  Fast forward to today June 29th 2016. I call to have an auto payment set up & they tell me that I owe them 600 something dollars on the next billing cycle. I freak and ask why they say because in May the DMV notified them that I had acquired my license and therefore WITHOUT MY CONSENT they changed my auto policy to the ""correct"" fully coverage one, which I thought I already had, which bumped my payments up from $153 a month to over $500. When I asked why I had not been notified immediately they say ""well, we sent you a notice in the mail"". So let me get this straight. I tell them ""You issue me the wrong policy to begin with and make changes to my account without my consent?""  The person on the other end just replies with ""yes, I can't tell you why because I don't know myself"" I've talked to two people who refuse to put me on the phone with a manager & CLAIM they can't see who issued me the policy when I KNOW their systems logs every person who's made changes to the account. So I'm stuck either paying $600 dollars or have my insurance suspended and have to shop elsewhere. USAA is a scam. Their employees are undertrained and will do whatever to make a buck. Beyond ridiculous.",495
"496",42200.66,"DILLON","Dillwyn","VA",1,"banking",37.529284,-78.49082,"Attempted to open a USAA checking account as a new army recruit reporting for basic training in August. I do not turn 18 until after I leave for basics. I made an electronic deposit via telephone with the representative, however I was never able to see my account online. After being given many reasons for why this was occurring a technical representative stated it was because my electronic deposit had not went through and it could take up to 5 business days. On the 7th business day I was told my deposit was rejected and they did not know why nor did they notify me when this occurred. Representative stated it was too time-consuming to notify every customer when a deposit was rejected and no bank notifies the customers of rejected deposits.  There was absolutely no reason on my end. The deposit should have been rejected. Representative stated because of the rejected deposit I would have to wait 6 months before I could mobile bank and establish good account standing. I am currently in the process of closing this account and opening up a new account with Navy Federal.",496
"497",42316.01,"DKAYLA","Tacoma","WA",5,"auto",47.1584323333333,-122.316809,"Love my auto insurance company so much, we used them for everything. Customer service is always super friendly & helpful. Policies are also very affordable & don't have hidden costs or raise over time. We've been with USAA for almost 2 years & have had no issues so far & plan to stay with them.",497
"498",41676.86,"DOC","Ft Leavenworth","KS",1,"banking",38.5157170770186,-97.1338809590062,"I agree that USAA's service had gone steadily down. It's hard to make deposits since there are not many local banks so you have to use UPS or transfer accounts. It looks easy but if you transfer money over they still bounce crap. They don't update your account to where you can monitor it and then you get a stupid story from them that even though you made a deposit the transactions or checks are processed before any deposits. If you make a deposit and it shows up on your account and you have X dollars then you should have X dollars not some other amount before you made your deposit. They allow you to use the money you transfer or deposit right away but if you have anything that comes in, they ding you with an NSF. Totally wrong for service members! I wish there was some federal action against them. Navy Federal treats their customers WAY BETTER!",498
"499",42760.72,"DOCHELLE","Edmond","OK",1,"auto",35.6610912,-97.4788972,"I have been with USAA for 20 years. I use them for banking, life insurance, car insurance and home insurance. I have always loved them and wouldn't have changed for anything. But I have notice a decline in service which I considered to be so significant that I sought to see if others had posted online complaints. Sure enough I easily found what I was looking for. I had/have an insurance claim for water damage caused by my toilet. I called Roto-Rooter to fix the problem and do the clean up, which took 3 days total and included removing sections of carpet and baseboards in the house.  More than 1 week later, I hadn't heard back from USAA despite several calls to them. No adjuster had ever been assigned. I finally stopped trying to reach out to a specific person at USAA and I was told that I could get my own contractor to do an itemized estimate and send it to them. (Huh!! What do I pay you for?) Without complaint I told her ""thank you"" and began the process for myself since I am needing to put my house on the market and time is truly of the essence. But I will admit that this is the first time in 20 years that I am rethinking my decision to continue using USAA. The accident was devastating to me. I was overwhelmed and didn't know what to do and they were no help. I consider that to be unacceptable service and when I move I will definitely be shopping for someone else for my insurance needs.",499
"500",42171.55,"DOLORES","Houston","TX",1,"banking",29.7955738541667,-95.4179623333333,"I've been with USAA for 11 years now and IDK WTF - they decided to start ripping off their customers but they are no longer military friendly or morally ethical. They put my check deposited in UPS store on hold right before Thanksgiving in 2014 and ruined the holiday for me and my family, despite speaking with the cold callous rep who said she couldn't do anything to help and after asking her ""How could you be so cruel to another human being and deny me access to my money and make my family suffer,"" her response ""I'm just doing my job."" And now my online payments are being delayed but the second another transaction goes through it hits, I think they are trying to cause insufficient funds fees. I can't even close my own account without answering to the KGB and it's supposedly for my safety. No one can close account online then why tf can I open one online?!? Scandless ripoff scumbags milking vets and their families needs to be shut down. I bank locally now and bank of Texas is a true patriot's bank. Excellent service, honest banking and morally ethical business practices. Spread the word vets and families. Do Not Bank with USAA! They have turned into Crooks and Thieves! If you haven't had a problem with them yet, you will!",500
"501",42048.81,"DOMENICA","Brooklyn","NY",1,"auto",40.6509119807692,-73.9530059615385,"They put ridiculously long holds on checks, even after they clear another bank. They state this is their policy. Really? It is your policy to hold money that cleared another bank?? That should be illegal. I never bounced a check ever until I started using USAA. Supposedly I have bounced 7, they charge you the NSF fee and then the check clears the very next day. That does not make sense whatsoever. DO NOT BANK HERE!",501
"502",40319.18,"DOMINIQUE","Wahiawa","HI",NA,"auto",21.501722,-158.03543,"I had filed a claim in regards to right-of-way and courtesy-right-of-way. I was 80% out of my parking space, and because another driver drove over the white painted lines and was evidently speeding, she did not see me until immediately behind me, thus stopping and me backing into her. For two weeks, I have been the one asking my insurance company what they need from me (other than the initial reporting the fender bender). I have also been completely and utterly been left in the dark about the incident and have been told over and over that they ""call me back tomorrow."" But never do.  Two weeks later now, I emailed my insurance company, asking ""When Victoria ** will call me back?"" She stated Monday and that she would call me tomorrow (Tuesday). Yet, she never did! I have provided entire scene pictures of the accident, a Google satellite picture via Google Maps, a picture of my accident diagram, and pictures of the parking lot area.  Today, two weeks later, I was contacted by Victoria ** (adjuster/manager) and was informed that they have determined me at fault for the accident. I was told, then that I should have seen the other driver while backing out and should have heed the right-of-way. Again, I was already 80% out of the parking space! There are no laws, statutes, etc. for rules of the right-of-way, but I was informed that the other driver had the right-of-way in the situation. The other driver was speeding and had driven over the white lines that are a ""no-drive, drive-around"" area.  My next questions were, in gist, asking about courtesy of the road: ""Would that mean that upon seeing the speeding driver not exercising courtesy of the road, I would have to stop and then pull completely back into the parking space to let them by?"" She had no answer and continued to state that ""the other driver had the right-of-way and I should have seen her."" I then asked why the other driver did not have to exercise courtesy of the road due to my already being 80% out of my parking space and having already blocked 1/2 of the drive-through area. Ms. Victoria then continued to compare my situation to a vehicle at a stop light and me pulling out into the adjacent traveling traffic creating an accident.  I explained that there are laws and statutes mandating the right-of-way at a stop light or sign, but that a parking lot is an ""enter at your own risk..."" (as stated by the states department of transportation) and that ""... drivers must exercise right-of-way and courtesy of the road."" I then asked that, simply because I was already almost completely out of my parking space and already blocking 1/2 the drive through, if the other driver did not have to exercise courtesy of the road or the fact that I, at that point, had the right-of-way. Victoria had no answer for me but continued to state ""... in my personal opinion, you are at fault based on the statements and damage to the other vehicle."" I had mentioned that ""... In any other parking lot or situation, when a vehicle is already more than halfway out of their parking space, you (the driver pulling into the drive through) normally have to stop based on courtesy of the road and to avoid accidents because you have the better and bigger visual."" She again had no answer or response except to repeat her previous statements.  I then asked, ""Since there are no laws or statutes about right-of-way, why was courtesy of the road not applied or taken into account with my claim when coming to a determination? There are no laws or statutes about courtesy of the road, yet we, as drivers, still have to abide by both!"" Victoria had no answer, except to say that ""... In my opinion and based on the fact that you were the driver backing up, the other driver had the right-of-way, no matter how far out of the parking space you are."" Don't ever go with USAA! In their opinion, no mater how far out of the parking space you are, if someone hits you or isn't paying attention and/or exercising courtesy/rules of the road, you will still be found at fault based on unwritten rules and courtesies that everyone has their own opinion on! We have been loyal, accident- and incident-free customers for five years now, and we have, in the meantime, continued to see rising rates with no explanation! So, in closing, no matter what, common sense and courtesy goes out the window (according to USAA); and you can hit anyone or anyone can hit you and you'll win and be found ""not at-fault,"" as long as you're the driver in the drive-through in a parking lot. It doesn't matter if you're speeding, driving through the white painted lines on the cement, or not paying attention to your surroundings and other drivers. You will get off scot-free, simply because ""you have the right-of-way."" Common sense, anyone?  I only wish I had an attorney or lawyer to help me fight this common sense claim and to help my name be cleared! I will now have a claim on my driving record which will result in higher premiums and insurance costs. I am also looking at a possible suit from the other driver or insurance company. I am stuck with a ruined bumper, unless I am willing to fork up the $500.00 plus to get it fixed at my expense. Bottom line, USAA has pinned me with financial and driving record responsibility for someone else's negligence!",502
"503",42920,"DON","Kalispell","MO",5,"auto",38.3847942596549,-92.4538914823336,"Claims are easy to do online or over the phone. Agents go above and beyond to expedite, stay in touch and ensure you are happy with the result. USAA Auto is not the cheapest but always the best. They have always been excellent and responsive. I won't consider going with another insurance provider based on over thirty years of exceptional service.",503
"504",42306.39,"DON","Horse Shoe","NC",5,"auto",35.362016,-82.60353,"Service and price. I've shopped... few less expensive... but lower quality. Claims are quick and painless and non-punitive (i.e., premium doesn't rise). Helpful and complete answers to questions. Bills are complete, understandable and accurate. Payment schedules are fair and reasonable.",504
"505",42420.59,"DONA","Saginaw","TX",1,"auto",31.2715200740607,-98.0461524530347,"We had Farmers Insurance our whole driving life. Our local agent retired so we checked around. My husband was former army, so we tried USAA. After about a year a young woman flipped her car and slid into us, spinning our car around and doing about 10,000 in damage. We called our insurance and they took the info. After getting hold of her insurance whom is a fly by night kind of place and didn't want to pay, USAA contacted us and said they couldn't pay either, since somehow I didn't have insurance that one day! Had it the day before, had it the day after. But not that day?! That makes no sense and they couldn't explain it either. It fell 2 weeks after my monthly payment was made. Finally her insurance actually admitted to fault and as soon as possible we left USAA. They didn't understand why. What?!? Went to Texas Farm Bureau. They are the best ever!",505
"506",39880.16,"DONALD","Colorado Springs","CO",NA,"credit",38.8439231071429,-104.675946714286,"I have been getting calls allelgedly from USAA asking for Jeffrey B. who is my son and he lives in Kuwait, about some late usage of his USAA credit card. His wife lives here with us and she uses his card, but the call is apparently from a computer with no human to talk with. The calls have continued coming even when I clicked on the one telling it he wasn't here.Please check into this and let me know if it is for real or whether this is some scammer trying to get his information. Thank you.",506
"507",41772.45,"DONALD","Louisville","KY",1,"auto",38.2000786060606,-85.6852557121212,"I was the victim of hit-and-run incident on an installation 7 May 2014 and I called USAA at approximately 0800 to file my claim (I am currently under my father's policy for one of my vehicles because we share ownership of the car). When I got through to an Auto Insurance Claim representative, she introduced herself as ""Selena"" and said that she was going to start filing my claim. Shortly after we began exchanging information - she informed me that I was not insured. I asked how that could be because I was listed on the insurance cards that my father and I received less than a week to the incident happening. She replied that I was not listed as a driver, however could not effectively explain to me how someone helped me at USAA with an incident that happened earlier in the year where I was hit in the rear and there were no issues. She said that USAA made a mistake, and that I was a grown man and should have my own policy. She also said that if it were that easy, that everyone would be on their parent's insurance. I finally found someone who would accept my claim due to the circumstances of my father being on vacation to Europe, and I need to get my car repaired due to its state of being undrivable. I found someone who helped me and they gave me a shop that would repair my car and a rental car. I received a call from Selena ** on 12 May 2014 at approximately 1145 as if she was some sort of bill collector and she immediately asked if I knew that I was uninsured driving a rental car. She said that she was going to personally contact Enterprise and tell them that I was an uninsured motorist. I went to Enterprise and dropped my car off and now I am left with no car until my car gets repaired. As soon as the repairs are complete and I pay my $500 deductible, I will be dropping all services with USAA and will be sure to tell all of my fellow Soldiers about my experience and the unprofessionalism of their representatives.",507
"508",42754.23,"DONALD","San Antonio","TX",1,"auto",29.4634014222222,-98.4966510333334,"A USAA policyholder backed out of a stall at a local (San Antonio) Walmart in 2014. We did all of the paperwork. I talked to a USAA rep on the phone, etc. They had me go to Service King and get an estimate, which I did. Not too long after USAA says they're not going to pay the claim because their policyholder said I didn't stop, even though I stopped, and blew my horn at her TWICE. I have THE RIGHT OF WAY in a parking lot anyway. Fast forward to November 2016 I had to SUE USAA to get this claim of less than a $1000 ($978) settled. Now mind you this is one of the biggest insurers in the world, and we're quibbling about less than $1000. A court date was set, and they started calling me (Kasia **), and only want to offer me $600 measly dollars. She's telling me all of this crap about it being an old car (1984 Cutlass), the interior is in bad shape, blah, blah,blah. Well you know what? ...The interior has NOTHING TO DO with your policyholder only looking one way, and backing into it. Then she goes on to tell me $600 is probably all the judge is going to award blah, blah, blah. Well USAA I want every penny owed to me, and I will not back down. All of this media BS about how great USAA is, is just that... CRAP. I still can't believe I have to go to court over $978. USAA is a petty, greedy, cheap fraud of a company. I'll see you in court USAA.",508
"509",42934.51,"DONALD","Powhatan","VA",1,"auto",37.55563,-77.90048,"I recently started shopping for insurance. I am currently with State Farm (wonderful company by the way) but wanted to explore my options. I insure five vehicles, a house, and a travel trailer. I called USAA and their prices are exorbitant! Almost twice as much as State Farm. I was hesitant to even consider USAA due to what I witnessed my parents go through when one of their insured caused a rear end collision. They (USAA) were extremely rude, fairly non-responsive, and treated my folks as though they had done something wrong. However, at the time, I thought they were just fighting for the best interests of their client. Well, after reading all of the reviews on this site, I would surmise they treat their own clients the same way. I am SO glad they were prohibitively expensive. Saved me from making the same mistake so many others have!",509
"510",42292.85,"DONNA","Plant City","FL",5,"auto",28.0217708,-82.134125,"They have a variety of products to offer at low prices. They are always there to help when needed. Their application is easy to understand and easy to fill out. Their accident claims service is excellent and your car is repaired quickly and correctly.",510
"511",41815.11,"DONNA","St Petersburg","FL",1,"auto",28.1489504167742,-82.013117696129,"USAA canceled my auto insurance policy two months ago because they told me the wrong amount for my automatic payment and as a result, I ended up with a suspended license and no coverage. I discovered this by accident Thursday, 19 Jun 2014, evening from a police officer friend of mine. I called USAA livid and they apologized and backdated my policy and gave me a letter explaining the mess up. I spent almost 2 hours at DMV 3 days after getting out hospital to resolve my driver's licenses issue.  No, there was no penalty or reinstatement fees because I was not at fault, but I quickly canceled my policy with USAA after 17yrs of having them, once I found a policy 2 days later. Additionally, in April 2014, I discovered that my daughter's car that I purchased and called USAA in Jan 2014 to add to my policy was not added because they failed to do the final processing. I had enough. For crying out loud, I could have been arrested if I had been stopped. I was amazed to discover today that USAA sent a bill for the two months they didn't provide me coverage? The explanation is, they would have covered any accidents had it occurred so they are owed that amount. Am I crazy for thinking no way I am paying? I think this is robbery especially since I had to go through all the stress and aggravation right after major surgery and now have a record of license suspension for not having insurance on my driving record.",511
"512",42325.36,"DONNA","Gulfport","MS",4,"auto",30.4144686666667,-89.0742323333333,"They are very helpful and easy to talk to. They were very helpful in answering all my questions and concerns about insurance and also helped me pick the most beneficial insurance package that would benefit me and fit my budget.",512
"513",42867.86,"DONNA","Grapevine","TX",5,"auto",32.8516845,-97.188232,"My car was front ended by a pick-up truck driver that decided to back up into my car while waiting for a stop light to change. After exchanging information and reporting the accident, I took my car to my auto dealership for repair. They said - ""Oh, this is great insurance, you won't have any problems with them!"" They were right - the car was repaired good as new; I had a rental vehicle while they waited for the factory parts to be shipped to the repair shop to complete the repair. I have nothing but great things to say about this company. I work for another auto insurance carrier, and I know the quality of service they provide. I'm still switching to USAA and forgoing my employee discount because their claim service is far superior to what I have now.",513
"514",41722.94,"DONNA","Herndon","VA",2,"auto",38.87264,-77.3235233333333,"If I didn't have to talk to actual employees after an accident, I would support USAA. Instead, they have horrible representatives that make you wish you had another insurance company.",514
"515",42311.72,"DORCEE","Surprise","AZ",5,"homeowners",33.4846948,-112.324188,"We have been with USAA for over 50 years and I cannot say enough about them. They are reliable, honest, trustworthy and willing to discuss issues with my husband and me. We also have our car insurance with them.",515
"516",42605.84,"DORIS","Belleville","NJ",1,"auto",40.7935,-74.16144,"USAA Customer Service for Auto Insurance has gone down the drain! I recently moved in June and had my Post Office forward my mail to my new address. I never received either via Regular Mail nor Email that my Car Insurance Policy expired on 8/13! On 8/15 I called USAA and was informed my policy expired, I made payment and was told to check in the next 24-48 hours when my policy will be reissued. On 8/16 I called again and was told to wait another 24 hours.  On 8/17 spoke to rep Tracy and was informed I had to wait 10 days till the old policy clears!!! I asked to speak to Higher Level of Support/Manager and was asked if they can take my number and someone will call me back in 24 HOURS! I stated NO, I want to speak to a Manager and will wait on the line. Waited for what felt like an HOUR and finally got on the phone with a manager (Brad) who informed me what the other representatives failed to tell me to complete an Coverage Selection form required by my state. Once this form is completed they can reissue my insurance policy. I was then transferred back to rep Tracy who walked me thru completing the form I faxed and emailed the form back. I was also told by rep Tracy that no additional down payment is needed (later on this was a lie and had to pay another $200 to be my policy reinstated). On 8/18 by rep Tracy contacted me to advise she made a mistake and there are (2) boxes that need to be checked off from the form. I completed this and faxed back and uploaded to USAA Website. On 8/22 rep Tracy call me to state they received my form, all is well, need to wait for the old policy to close to open/reissue my car insurance policy. On 8/23 voicemail message from USAA I am missing the signature on the form. I called back and speak to rep Jerrad who was the best and professional and explained he sees the completed form with SIGNATURE and will reinstate insurance but will need to pay $200 for the new policy. At this point I paid the $200 to get my policy as I do not want to drive without insurance. The customer experience is the WORST and I would have rate less than 1 star if I had the option. They failed to properly inform the customer 1) Coverage form needs to be completed otherwise NO INSURANCE. 2) USAA Systems are not reflecting coverage form with signature. 3) Escalation process need major overhaul. 4) Misquoted by rep that I did not pay additional monies.",516
"517",42290.6,"DOROTHY","Brevard","FL",5,"auto",28.1489504167742,-82.013117696129,"They are always there for you and will help you through things like accidents. They are always wanting to help and keep the cost down and will work with you to get the best price and also help you through situations that come up.",517
